order_key,order_item_id,product_category,seller_key,seller_label,seller_state,item_price,freight_value
395,1,telephony,2432,"Seller 2432",SP,27.99,8.72
396,1,agro_industry_and_commerce,942,"Seller 0942",SP,22.00,34.15
396,2,agro_industry_and_commerce,942,"Seller 0942",SP,22.00,34.15
396,3,agro_industry_and_commerce,942,"Seller 0942",SP,22.00,34.15
396,4,agro_industry_and_commerce,942,"Seller 0942",SP,22.00,34.15
397,1,electronics,2859,"Seller 2859",SP,42.00,14.12
398,1,electronics,2046,"Seller 2046",MG,27.90,16.79
399,1,watches_gifts,3000,"Seller 3000",SP,279.90,20.65
400,1,consoles_games,98,"Seller 0098",MG,14.90,15.23
401,1,industry_commerce_and_business,165,"Seller 0165",SP,104.00,15.48
402,1,garden_tools,366,"Seller 0366",SP,49.00,17.67
402,2,garden_tools,366,"Seller 0366",SP,49.00,17.67
403,1,auto,1384,"Seller 1384",SP,59.90,14.51
404,1,computers_accessories,288,"Seller 0288",SP,110.00,18.65
405,1,watches_gifts,855,"Seller 0855",SP,79.00,18.43
406,1,luggage_accessories,2627,"Seller 2627",MG,39.90,14.10
407,1,consoles_games,2690,"Seller 2690",SP,249.00,13.24
408,1,kitchen_dining_laundry_garden_furniture,2140,"Seller 2140",RS,379.00,79.94
409,1,"Unknown / unclassified",1672,"Seller 1672",SP,33.90,13.82
410,1,auto,2001,"Seller 2001",RO,208.10,43.49
411,1,"Unknown / unclassified",21,"Seller 0021",PR,593.36,98.13
412,1,bed_bath_table,1171,"Seller 1171",SP,52.50,19.34
412,2,bed_bath_table,1171,"Seller 1171",SP,52.50,19.34
413,1,health_beauty,2977,"Seller 2977",RJ,66.00,78.63
414,1,auto,1979,"Seller 1979",SP,127.48,16.81
415,1,health_beauty,80,"Seller 0080",MA,122.99,63.11
416,1,sports_leisure,1296,"Seller 1296",RJ,49.00,15.44
416,2,sports_leisure,1296,"Seller 1296",RJ,49.00,15.44
417,1,auto,255,"Seller 0255",SP,29.99,7.87
418,1,health_beauty,1191,"Seller 1191",RJ,59.90,24.70
418,2,health_beauty,2062,"Seller 2062",MT,62.00,24.70
419,1,health_beauty,2707,"Seller 2707",SP,102.00,10.13
420,1,electronics,212,"Seller 0212",PR,27.90,15.10
421,1,computers_accessories,1672,"Seller 1672",SP,196.00,11.98
422,1,construction_tools_construction,1085,"Seller 1085",MG,389.00,22.63
423,1,bed_bath_table,2525,"Seller 2525",SP,119.99,16.47
424,1,telephony,2817,"Seller 2817",SP,27.99,14.10
425,1,bed_bath_table,2128,"Seller 2128",SP,54.99,14.70
426,1,computers_accessories,161,"Seller 0161",RS,88.90,16.06
427,1,bed_bath_table,1180,"Seller 1180",SP,899.00,21.20
428,1,garden_tools,1393,"Seller 1393",PR,120.00,17.28
429,1,toys,841,"Seller 0841",RJ,279.99,16.72
430,1,housewares,1085,"Seller 1085",MG,59.00,15.16
431,1,perfumery,278,"Seller 0278",SP,243.37,53.83
432,1,watches_gifts,2939,"Seller 2939",PR,249.48,16.50
433,1,furniture_decor,191,"Seller 0191",SP,35.00,19.32
433,2,furniture_decor,191,"Seller 0191",SP,35.00,19.32
434,1,watches_gifts,1532,"Seller 1532",SP,99.90,0.00
435,1,computers_accessories,1928,"Seller 1928",SP,14.99,8.29
436,1,bed_bath_table,2469,"Seller 2469",SP,109.73,16.53
437,1,electronics,1699,"Seller 1699",SP,9.00,14.10
438,1,small_appliances,780,"Seller 0780",MG,239.00,19.25
439,1,computers_accessories,2728,"Seller 2728",SP,13.99,16.11
440,1,baby,2607,"Seller 2607",RS,29.99,16.79
441,1,toys,2186,"Seller 2186",RJ,189.99,27.41
442,1,watches_gifts,1228,"Seller 1228",SP,55.00,15.83
443,1,electronics,1726,"Seller 1726",SP,58.99,15.29
444,1,furniture_decor,1915,"Seller 1915",MG,99.90,17.18
445,1,baby,1629,"Seller 1629",SP,25.99,5.31
445,2,baby,1629,"Seller 1629",SP,25.99,9.57
446,1,auto,2299,"Seller 2299",SP,107.90,18.56
447,1,garden_tools,366,"Seller 0366",SP,53.90,33.93
447,2,garden_tools,366,"Seller 0366",SP,53.90,33.93
448,1,garden_tools,366,"Seller 0366",SP,49.90,12.48
449,1,computers_accessories,626,"Seller 0626",MG,185.81,17.06
450,1,fashion_bags_accessories,708,"Seller 0708",DF,501.90,17.26
451,1,electronics,550,"Seller 0550",SP,97.90,16.94
452,1,sports_leisure,399,"Seller 0399",SP,76.00,18.83
453,1,food,1723,"Seller 1723",CE,15.32,18.00
454,1,furniture_decor,2469,"Seller 2469",SP,45.90,12.65
454,2,furniture_decor,2469,"Seller 2469",SP,45.90,12.71
454,3,furniture_decor,2469,"Seller 2469",SP,45.90,12.71
455,1,garden_tools,366,"Seller 0366",SP,53.90,0.00
455,2,garden_tools,366,"Seller 0366",SP,53.90,0.00
456,1,telephony,2631,"Seller 2631",SP,21.99,15.10
457,1,luggage_accessories,2637,"Seller 2637",MG,83.90,28.99
458,1,luggage_accessories,2909,"Seller 2909",SP,49.99,8.88
459,1,fashion_bags_accessories,2874,"Seller 2874",SP,50.00,15.10
460,1,furniture_decor,2272,"Seller 2272",SP,61.20,11.15
461,1,construction_tools_safety,880,"Seller 0880",SP,81.90,15.32
462,1,bed_bath_table,2624,"Seller 2624",SP,79.90,12.90
463,1,"Unknown / unclassified",2575,"Seller 2575",MG,27.99,14.08
464,1,garden_tools,75,"Seller 0075",PR,1820.00,81.62
465,1,housewares,1405,"Seller 1405",MG,15.99,14.52
466,1,sports_leisure,399,"Seller 0399",SP,240.00,14.70
468,1,garden_tools,1944,"Seller 1944",MG,89.99,38.47
469,1,perfumery,1191,"Seller 1191",RJ,399.90,13.41
470,1,bed_bath_table,2624,"Seller 2624",SP,89.90,17.88
470,2,bed_bath_table,2624,"Seller 2624",SP,89.90,17.88
471,1,furniture_decor,191,"Seller 0191",SP,78.00,21.35
472,1,health_beauty,2706,"Seller 2706",SP,28.80,8.36
473,1,computers_accessories,1928,"Seller 1928",SP,67.99,8.88
474,1,sports_leisure,1247,"Seller 1247",SC,65.00,25.73
475,1,cool_stuff,1497,"Seller 1497",SP,89.99,18.21
476,1,health_beauty,24,"Seller 0024",PR,104.99,17.98
477,1,perfumery,710,"Seller 0710",SP,13.99,7.78
478,1,auto,1205,"Seller 1205",RS,3.49,16.79
478,2,auto,1205,"Seller 1205",RS,3.49,16.79
479,1,toys,2186,"Seller 2186",RJ,29.99,16.32
480,1,garden_tools,2981,"Seller 2981",SP,16.90,10.96
481,1,bed_bath_table,1689,"Seller 1689",SP,63.00,23.35
481,2,bed_bath_table,1504,"Seller 1504",SP,89.00,23.35
482,1,health_beauty,2630,"Seller 2630",SP,159.00,19.21
483,1,toys,841,"Seller 0841",RJ,99.99,16.95
484,1,health_beauty,2938,"Seller 2938",SP,23.89,8.72
485,1,bed_bath_table,2128,"Seller 2128",SP,21.99,15.10
486,1,cool_stuff,855,"Seller 0855",SP,188.00,16.07
487,1,housewares,131,"Seller 0131",SP,109.90,13.11
488,1,bed_bath_table,909,"Seller 0909",SP,59.90,14.73
489,1,toys,2135,"Seller 2135",SP,139.90,16.74
490,1,auto,255,"Seller 0255",SP,28.49,18.23
491,1,computers_accessories,439,"Seller 0439",MG,154.91,46.67
491,2,computers_accessories,439,"Seller 0439",MG,154.91,46.67
492,1,cool_stuff,1497,"Seller 1497",SP,99.99,11.90
493,1,perfumery,588,"Seller 0588",SP,27.90,3.81
493,2,sports_leisure,1952,"Seller 1952",SP,21.33,25.39
494,1,watches_gifts,1829,"Seller 1829",SP,504.00,19.72
495,1,bed_bath_table,323,"Seller 0323",SP,25.00,14.10
496,1,housewares,649,"Seller 0649",PR,54.90,23.31
496,2,housewares,649,"Seller 0649",PR,54.90,23.31
496,3,housewares,649,"Seller 0649",PR,54.90,23.31
496,4,housewares,649,"Seller 0649",PR,54.90,23.31
497,1,housewares,131,"Seller 0131",SP,5.53,11.85
497,2,housewares,131,"Seller 0131",SP,5.53,11.85
497,3,housewares,131,"Seller 0131",SP,5.53,11.85
497,4,housewares,131,"Seller 0131",SP,5.53,11.85
497,5,housewares,131,"Seller 0131",SP,5.53,11.85
498,1,bed_bath_table,2814,"Seller 2814",SP,127.45,23.69
499,1,home_appliances,2639,"Seller 2639",SP,29.00,8.88
500,1,computers_accessories,289,"Seller 0289",SP,19.90,18.24
501,1,baby,1037,"Seller 1037",SC,135.00,23.75
502,1,perfumery,2866,"Seller 2866",RJ,119.90,15.72
503,1,computers_accessories,1672,"Seller 1672",SP,30.00,12.69
503,2,computers_accessories,1672,"Seller 1672",SP,30.00,12.69
504,1,electronics,1699,"Seller 1699",SP,14.40,14.10
505,1,bed_bath_table,606,"Seller 0606",SP,79.99,14.31
506,1,computers_accessories,313,"Seller 0313",SC,129.90,18.34
507,1,telephony,2817,"Seller 2817",SP,37.99,7.78
508,1,watches_gifts,983,"Seller 0983",PR,79.00,15.30
509,1,stationery,2122,"Seller 2122",RS,219.90,20.51
510,1,watches_gifts,729,"Seller 0729",SP,19.90,12.69
511,1,auto,1630,"Seller 1630",SP,169.00,20.09
511,2,auto,1630,"Seller 1630",SP,147.90,16.71
512,1,telephony,278,"Seller 0278",SP,211.05,14.14
513,1,cool_stuff,1604,"Seller 1604",SP,610.00,37.54
514,1,stationery,729,"Seller 0729",SP,129.00,38.45
515,1,health_beauty,350,"Seller 0350",SP,16.00,7.78
516,1,kitchen_dining_laundry_garden_furniture,438,"Seller 0438",SP,189.00,53.11
517,1,telephony,2188,"Seller 2188",SP,12.99,18.23
518,1,baby,2387,"Seller 2387",SP,109.90,11.97
519,1,watches_gifts,1228,"Seller 1228",SP,29.00,15.30
520,1,cool_stuff,2387,"Seller 2387",SP,159.90,8.37
521,1,bed_bath_table,2624,"Seller 2624",SP,59.90,9.26
522,1,perfumery,1191,"Seller 1191",RJ,292.90,26.54
523,1,office_furniture,1690,"Seller 1690",PR,143.00,94.98
523,2,office_furniture,1690,"Seller 1690",PR,143.00,94.98
524,1,housewares,2981,"Seller 2981",SP,52.90,9.09
525,1,furniture_decor,156,"Seller 0156",MG,99.90,25.54
526,1,telephony,942,"Seller 0942",SP,49.00,34.15
527,1,furniture_decor,2469,"Seller 2469",SP,99.90,24.90
528,1,computers_accessories,1672,"Seller 1672",SP,32.50,15.10
529,1,books_general_interest,1343,"Seller 1343",SP,15.00,7.78
530,1,home_confort,879,"Seller 0879",SP,230.00,16.36
531,1,furniture_decor,2159,"Seller 2159",SP,79.99,9.76
532,1,telephony,1046,"Seller 1046",SP,29.99,7.78
534,1,bed_bath_table,650,"Seller 0650",SP,219.99,15.14
535,1,health_beauty,2465,"Seller 2465",SP,59.99,7.78
536,1,sports_leisure,2509,"Seller 2509",RJ,120.00,7.87
537,1,bed_bath_table,1982,"Seller 1982",SP,139.00,23.55
538,1,housewares,1107,"Seller 1107",SP,149.90,8.30
539,1,pet_shop,2020,"Seller 2020",RS,139.00,22.68
540,1,cool_stuff,1497,"Seller 1497",SP,99.99,12.09
541,1,small_appliances,583,"Seller 0583",SP,299.00,22.58
541,2,small_appliances,583,"Seller 0583",SP,299.00,22.58
542,1,cool_stuff,1497,"Seller 1497",SP,129.99,17.65
543,1,kitchen_dining_laundry_garden_furniture,2140,"Seller 2140",RS,379.00,36.96
544,1,watches_gifts,1228,"Seller 1228",SP,49.00,11.85
545,1,stationery,2668,"Seller 2668",SP,129.90,16.67
546,1,computers_accessories,164,"Seller 0164",SP,36.90,34.15
547,1,furniture_decor,1597,"Seller 1597",PR,45.00,17.19
548,1,telephony,331,"Seller 0331",SP,45.00,7.78
549,1,cool_stuff,1928,"Seller 1928",SP,29.99,7.78
550,1,sports_leisure,1292,"Seller 1292",PR,84.90,18.52
551,1,furniture_decor,1814,"Seller 1814",SP,75.00,20.02
552,1,computers_accessories,289,"Seller 0289",SP,19.00,18.23
553,1,fixed_telephony,2869,"Seller 2869",SP,34.99,7.78
554,1,housewares,1580,"Seller 1580",SP,59.90,21.26
555,1,bed_bath_table,304,"Seller 0304",SC,85.90,17.85
556,1,furniture_decor,1490,"Seller 1490",PR,64.90,19.42
557,1,watches_gifts,855,"Seller 0855",SP,219.00,24.11
558,1,housewares,2493,"Seller 2493",MG,138.00,25.81
559,1,housewares,2981,"Seller 2981",SP,30.90,15.10
560,1,computers_accessories,1632,"Seller 1632",MG,31.90,16.79
561,1,housewares,1018,"Seller 1018",SP,71.00,10.70
561,2,housewares,2476,"Seller 2476",SP,101.00,26.75
562,1,sports_leisure,903,"Seller 0903",SP,45.90,7.78
563,1,computers_accessories,2325,"Seller 2325",SC,35.00,16.11
563,2,computers_accessories,2325,"Seller 2325",SC,35.00,16.11
564,1,bed_bath_table,879,"Seller 0879",SP,59.90,15.17
565,1,computers_accessories,2135,"Seller 2135",SP,59.90,9.34
566,1,cine_photo,2623,"Seller 2623",SP,49.80,7.39
566,2,cine_photo,2623,"Seller 2623",SP,49.80,7.39
567,1,health_beauty,1534,"Seller 1534",SP,7.50,7.39
567,2,health_beauty,1534,"Seller 1534",SP,7.50,7.39
568,1,home_confort,879,"Seller 0879",SP,89.90,15.33
568,2,home_confort,879,"Seller 0879",SP,76.90,15.34
569,1,computers_accessories,1928,"Seller 1928",SP,24.99,15.28
570,1,furniture_decor,1814,"Seller 1814",SP,69.90,17.40
571,1,telephony,1046,"Seller 1046",SP,29.99,34.15
572,1,health_beauty,855,"Seller 0855",SP,234.90,16.39
573,1,air_conditioning,1285,"Seller 1285",SP,159.90,25.96
574,1,garden_tools,366,"Seller 0366",SP,49.90,17.60
575,1,bed_bath_table,2624,"Seller 2624",SP,24.90,9.09
575,2,bed_bath_table,2624,"Seller 2624",SP,24.90,9.09
576,1,food,2799,"Seller 2799",SP,162.00,11.74
577,1,sports_leisure,1366,"Seller 1366",SP,43.90,18.41
578,1,bed_bath_table,879,"Seller 0879",SP,189.00,23.25
579,1,furniture_decor,1490,"Seller 1490",PR,14.90,15.10
580,1,perfumery,2465,"Seller 2465",SP,56.99,15.15
581,1,housewares,2714,"Seller 2714",SP,75.00,16.16
582,1,health_beauty,2799,"Seller 2799",SP,39.49,8.27
582,2,health_beauty,2799,"Seller 2799",SP,39.49,8.27
583,1,cool_stuff,782,"Seller 0782",SP,44.90,15.11
584,1,home_appliances,2598,"Seller 2598",SP,29.90,18.31
585,1,cool_stuff,852,"Seller 0852",SP,55.90,9.94
586,1,auto,1108,"Seller 1108",SP,66.00,43.40
587,1,sports_leisure,800,"Seller 0800",MG,139.90,9.09
587,2,sports_leisure,800,"Seller 0800",MG,139.90,29.07
588,1,health_beauty,2843,"Seller 2843",SP,56.80,18.28
589,1,computers_accessories,572,"Seller 0572",RS,190.90,17.10
590,1,fashion_bags_accessories,602,"Seller 0602",PR,89.00,25.65
591,1,perfumery,542,"Seller 0542",MT,129.90,38.46
592,1,stationery,2073,"Seller 2073",MG,139.90,27.96
593,1,cool_stuff,852,"Seller 0852",SP,132.90,20.17
594,1,auto,505,"Seller 0505",MG,359.98,85.59
594,2,auto,505,"Seller 0505",MG,359.98,85.59
595,1,cool_stuff,2495,"Seller 2495",SP,209.99,57.94
596,1,books_general_interest,989,"Seller 0989",SP,154.90,15.39
597,1,computers_accessories,1672,"Seller 1672",SP,44.00,12.97
598,1,computers_accessories,2646,"Seller 2646",MG,195.00,14.49
599,1,electronics,550,"Seller 0550",SP,97.90,16.94
600,1,furniture_decor,736,"Seller 0736",SP,49.90,35.67
601,1,construction_tools_construction,1410,"Seller 1410",SP,579.99,16.96
602,1,bed_bath_table,290,"Seller 0290",SP,59.99,12.76
603,1,telephony,1656,"Seller 1656",SP,399.90,21.71
604,1,perfumery,237,"Seller 0237",RJ,42.90,15.10
605,1,furniture_decor,973,"Seller 0973",SP,320.00,58.91
606,1,housewares,313,"Seller 0313",SC,159.90,28.50
607,1,computers_accessories,439,"Seller 0439",MG,133.90,29.34
608,1,sports_leisure,399,"Seller 0399",SP,148.00,15.13
609,1,perfumery,2465,"Seller 2465",SP,56.99,8.72
610,1,health_beauty,2978,"Seller 2978",SP,47.65,7.39
611,1,computers_accessories,11,"Seller 0011",PR,93.00,8.00
612,1,toys,841,"Seller 0841",RJ,349.99,18.53
613,1,baby,628,"Seller 0628",SP,75.90,7.79
614,1,luggage_accessories,1146,"Seller 1146",SP,109.90,24.05
615,1,sports_leisure,1114,"Seller 1114",PR,99.99,13.72
616,1,furniture_decor,191,"Seller 0191",SP,35.00,19.32
616,2,furniture_decor,191,"Seller 0191",SP,35.00,19.32
617,1,watches_gifts,1552,"Seller 1552",SP,249.99,18.00
618,1,fashion_underwear_beach,897,"Seller 0897",SP,152.00,15.81
619,1,bed_bath_table,879,"Seller 0879",SP,79.90,27.51
620,1,industry_commerce_and_business,165,"Seller 0165",SP,138.00,29.23
621,1,computers_accessories,2806,"Seller 2806",SP,51.00,15.11
622,1,cool_stuff,1719,"Seller 1719",MG,738.90,25.62
623,1,furniture_decor,1097,"Seller 1097",SP,69.90,8.88
624,1,garden_tools,1995,"Seller 1995",SC,579.00,24.50
624,2,garden_tools,1995,"Seller 1995",SC,579.00,24.50
624,3,garden_tools,1995,"Seller 1995",SC,579.00,24.50
625,1,home_construction,395,"Seller 0395",SP,79.90,38.83
626,1,housewares,1238,"Seller 1238",SP,139.99,58.11
627,1,office_furniture,1527,"Seller 1527",SP,149.94,57.31
628,1,telephony,1007,"Seller 1007",BA,299.99,14.35
629,1,watches_gifts,3000,"Seller 3000",SP,168.80,8.44
630,1,auto,1632,"Seller 1632",MG,12.90,7.71
631,1,fashion_male_clothing,1978,"Seller 1978",SC,199.90,13.69
631,2,fashion_male_clothing,2052,"Seller 2052",SC,187.20,20.54
632,1,telephony,2817,"Seller 2817",SP,34.99,15.10
633,1,housewares,131,"Seller 0131",SP,42.90,15.10
634,1,furniture_decor,191,"Seller 0191",SP,69.99,9.36
634,2,furniture_decor,191,"Seller 0191",SP,69.99,9.36
635,1,perfumery,2937,"Seller 2937",SP,39.00,15.37
636,1,baby,347,"Seller 0347",PR,109.90,12.72
637,1,computers_accessories,640,"Seller 0640",SP,12.88,8.27
638,1,perfumery,2033,"Seller 2033",PR,309.90,17.38
639,1,food_drink,472,"Seller 0472",MG,39.00,16.60
640,1,health_beauty,2843,"Seller 2843",SP,84.99,18.70
641,1,agro_industry_and_commerce,2744,"Seller 2744",PR,465.00,34.69
642,1,"Unknown / unclassified",2407,"Seller 2407",SP,139.77,8.74
643,1,auto,1583,"Seller 1583",SP,84.90,13.03
643,2,auto,1583,"Seller 1583",SP,84.90,13.03
644,1,pet_shop,85,"Seller 0085",SP,109.99,19.74
645,1,industry_commerce_and_business,1814,"Seller 1814",SP,150.00,44.97
646,1,bed_bath_table,290,"Seller 0290",SP,49.99,16.17
646,2,housewares,2078,"Seller 2078",PR,59.00,10.68
647,1,garden_tools,366,"Seller 0366",SP,59.00,17.66
648,1,sports_leisure,1747,"Seller 1747",SP,99.90,21.19
649,1,housewares,2445,"Seller 2445",PR,79.90,15.41
650,1,sports_leisure,706,"Seller 0706",RJ,104.90,24.86
651,1,housewares,76,"Seller 0076",SP,68.90,18.28
652,1,toys,2516,"Seller 2516",SP,110.00,15.52
653,1,sports_leisure,2799,"Seller 2799",SP,25.89,22.98
654,1,pet_shop,2981,"Seller 2981",SP,39.90,15.10
655,1,housewares,2981,"Seller 2981",SP,52.90,11.87
656,1,furniture_decor,849,"Seller 0849",SP,29.99,12.79
657,1,computers_accessories,1672,"Seller 1672",SP,46.55,12.69
658,1,musical_instruments,2486,"Seller 2486",SC,629.90,21.66
659,1,toys,2067,"Seller 2067",RS,120.90,41.92
660,1,bed_bath_table,879,"Seller 0879",SP,109.90,25.61
661,1,sports_leisure,2112,"Seller 2112",SP,44.60,14.52
662,1,office_furniture,1527,"Seller 1527",SP,192.97,33.59
662,2,office_furniture,1527,"Seller 1527",SP,192.97,33.59
662,3,office_furniture,1527,"Seller 1527",SP,192.97,33.59
663,1,furniture_decor,152,"Seller 0152",SP,59.90,9.41
663,2,furniture_decor,152,"Seller 0152",SP,59.90,9.41
664,1,drinks,2799,"Seller 2799",SP,57.49,9.94
665,1,sports_leisure,399,"Seller 0399",SP,158.00,18.36
666,1,bed_bath_table,2624,"Seller 2624",SP,39.90,12.69
667,1,auto,1906,"Seller 1906",GO,101.99,19.41
668,1,telephony,288,"Seller 0288",SP,25.00,11.15
669,1,bed_bath_table,2128,"Seller 2128",SP,21.99,15.10
669,2,bed_bath_table,2128,"Seller 2128",SP,21.99,15.10
670,1,health_beauty,2134,"Seller 2134",PR,359.00,25.66
671,1,"Unknown / unclassified",2407,"Seller 2407",SP,157.77,14.85
672,1,bed_bath_table,879,"Seller 0879",SP,89.90,12.13
672,2,bed_bath_table,879,"Seller 0879",SP,89.90,12.13
673,1,garden_tools,366,"Seller 0366",SP,53.90,56.93
674,1,bed_bath_table,2531,"Seller 2531",SP,15.90,16.79
675,1,health_beauty,1126,"Seller 1126",SP,339.99,12.99
676,1,telephony,1789,"Seller 1789",SP,13.47,18.23
677,1,books_technical,2218,"Seller 2218",SP,103.99,31.60
678,1,baby,347,"Seller 0347",PR,109.90,18.02
679,1,sports_leisure,1824,"Seller 1824",PR,59.90,35.74
680,1,electronics,212,"Seller 0212",PR,17.90,15.10
681,1,baby,2934,"Seller 2934",SP,59.99,11.81
682,1,computers_accessories,2909,"Seller 2909",SP,239.99,17.44
683,1,telephony,1354,"Seller 1354",SP,70.90,16.94
684,1,bed_bath_table,2531,"Seller 2531",SP,78.90,17.80
685,1,costruction_tools_garden,603,"Seller 0603",PR,35.89,18.23
686,1,garden_tools,366,"Seller 0366",SP,49.00,13.41
687,1,telephony,2631,"Seller 2631",SP,16.90,7.78
688,1,books_technical,320,"Seller 0320",SP,274.95,26.04
689,1,sports_leisure,1824,"Seller 1824",PR,59.90,16.86
690,1,telephony,1789,"Seller 1789",SP,19.99,7.78
691,1,stationery,729,"Seller 0729",SP,89.00,17.87
692,1,air_conditioning,811,"Seller 0811",RS,398.00,29.11
692,2,air_conditioning,811,"Seller 0811",RS,398.00,29.11
694,1,luggage_accessories,2637,"Seller 2637",MG,106.90,38.30
695,1,computers_accessories,1047,"Seller 1047",DF,24.89,22.06
696,1,bed_bath_table,2624,"Seller 2624",SP,44.90,8.64
697,1,telephony,942,"Seller 0942",SP,89.00,17.06
697,2,telephony,942,"Seller 0942",SP,89.00,17.06
698,1,garden_tools,1897,"Seller 1897",SP,60.00,25.24
698,2,stationery,147,"Seller 0147",SP,36.23,2.27
699,1,stationery,729,"Seller 0729",SP,79.00,59.78
700,1,health_beauty,206,"Seller 0206",SP,73.00,15.26
701,1,bed_bath_table,1582,"Seller 1582",SP,109.90,12.72
702,1,telephony,394,"Seller 0394",SP,18.90,14.10
703,1,furniture_living_room,244,"Seller 0244",MG,329.90,46.39
704,1,electronics,212,"Seller 0212",PR,17.90,16.79
705,1,bed_bath_table,401,"Seller 0401",SP,75.00,14.62
706,1,bed_bath_table,2624,"Seller 2624",SP,219.90,27.84
707,1,health_beauty,2936,"Seller 2936",SP,34.00,13.54
708,1,office_furniture,1527,"Seller 1527",SP,114.94,34.16
709,1,electronics,1699,"Seller 1699",SP,13.65,18.23
710,1,electronics,694,"Seller 0694",MG,52.00,15.21
711,1,furniture_decor,578,"Seller 0578",MG,229.90,43.98
712,1,"Unknown / unclassified",2407,"Seller 2407",SP,147.20,18.91
713,1,computers_accessories,942,"Seller 0942",SP,75.00,16.23
714,1,housewares,1459,"Seller 1459",SP,48.90,12.69
715,1,bed_bath_table,2525,"Seller 2525",SP,151.99,17.77
716,1,health_beauty,2936,"Seller 2936",SP,69.90,14.88
717,1,bed_bath_table,2531,"Seller 2531",SP,28.90,16.11
718,1,sports_leisure,1006,"Seller 1006",PR,149.90,23.63
719,1,furniture_decor,1648,"Seller 1648",RS,79.90,9.07
720,1,computers_accessories,803,"Seller 0803",SP,92.65,12.99
720,2,computers_accessories,803,"Seller 0803",SP,92.65,12.99
721,1,watches_gifts,1296,"Seller 1296",RJ,150.00,20.02
722,1,office_furniture,1527,"Seller 1527",SP,119.99,21.29
723,1,fashion_bags_accessories,2747,"Seller 2747",SP,33.60,15.10
724,1,furniture_decor,666,"Seller 0666",SP,39.90,17.60
724,2,furniture_decor,666,"Seller 0666",SP,39.90,17.60
725,1,computers_accessories,83,"Seller 0083",RS,169.99,16.63
726,1,signaling_and_security,1219,"Seller 1219",SP,16.00,7.87
727,1,furniture_decor,1347,"Seller 1347",SP,118.90,12.04
728,1,perfumery,342,"Seller 0342",SC,51.40,14.59
729,1,health_beauty,1090,"Seller 1090",SP,184.99,16.05
730,1,housewares,1852,"Seller 1852",SP,76.10,20.02
731,1,health_beauty,52,"Seller 0052",RJ,98.00,12.69
732,1,furniture_decor,2865,"Seller 2865",SP,49.90,11.85
732,2,furniture_decor,2865,"Seller 2865",SP,49.90,11.85
733,1,watches_gifts,1228,"Seller 1228",SP,55.00,12.83
734,1,housewares,849,"Seller 0849",SP,19.00,14.10
735,1,housewares,3063,"Seller 3063",SP,24.98,12.84
736,1,telephony,394,"Seller 0394",SP,48.99,15.10
