order_key,customer_key,customer_state,order_status,order_date,approval_stage_flag,carrier_handoff_stage_flag,delivered_stage_flag,canceled_order_flag,unavailable_order_flag,delivery_eligible_flag,on_time_flag,late_flag,delivery_status,days_to_deliver,days_late,latest_review_score,order_item_count,order_product_value,order_freight_value
249,42273,SP,delivered,2017-06-20,1,1,1,0,0,1,1,0,"On time",13,0,5,1,39.90,11.85
250,64035,SP,delivered,2018-07-15,1,1,1,0,0,1,1,0,"On time",5,0,5,1,105.00,17.87
251,56662,RJ,delivered,2018-08-08,1,1,1,0,0,1,1,0,"On time",7,0,3,2,51.58,46.66
252,29978,SP,canceled,2018-08-28,0,0,0,1,0,0,0,0,"Not eligible",NULL,NULL,1,0,0.00,0.00
253,16233,SP,delivered,2018-08-09,1,1,1,0,0,1,1,0,"On time",6,0,4,1,146.01,13.68
254,7365,BA,delivered,2018-01-31,1,1,1,0,0,1,1,0,"On time",17,0,5,1,189.90,26.61
255,85034,BA,delivered,2018-01-01,1,1,1,0,0,1,1,0,"On time",18,0,5,1,139.65,26.26
256,44819,SP,delivered,2018-08-28,1,1,1,0,0,1,1,0,"On time",2,0,5,1,59.90,7.68
257,23402,DF,delivered,2018-03-26,1,1,1,0,0,1,1,0,"On time",14,0,4,1,13.65,15.23
258,42536,RJ,delivered,2018-01-22,1,1,1,0,0,1,1,0,"On time",8,0,5,1,31.90,16.11
259,27195,RJ,delivered,2017-01-18,1,1,1,0,0,1,1,0,"On time",8,0,5,1,33.99,16.60
260,59403,DF,delivered,2018-08-17,1,1,1,0,0,1,1,0,"On time",6,0,4,1,158.90,14.59
261,26511,SP,delivered,2018-01-03,1,1,1,0,0,1,1,0,"On time",8,0,5,1,47.40,11.85
262,8280,SP,delivered,2017-08-02,1,1,1,0,0,1,1,0,"On time",13,0,3,1,50.00,21.19
263,56135,SP,delivered,2018-05-01,1,1,1,0,0,1,1,0,"On time",6,0,4,1,59.90,11.15
264,40183,RJ,delivered,2018-08-11,1,1,1,0,0,1,1,0,"On time",10,0,1,2,398.00,79.32
265,5032,SP,delivered,2018-05-16,1,1,1,0,0,1,1,0,"On time",5,0,5,1,69.90,23.07
266,25554,MG,delivered,2018-02-24,1,1,1,0,0,1,1,0,"On time",12,0,5,1,50.21,15.10
267,39154,RJ,delivered,2018-01-22,1,1,1,0,0,1,0,1,Late,25,2,5,1,39.90,16.60
268,1260,RS,delivered,2017-11-30,1,1,1,0,0,1,1,0,"On time",16,0,5,1,24.99,14.10
269,41415,RJ,delivered,2018-07-16,1,1,1,0,0,1,1,0,"On time",10,0,5,1,130.00,19.01
270,60606,SP,delivered,2017-08-08,1,1,1,0,0,1,1,0,"On time",6,0,4,1,89.99,7.88
271,7879,MG,delivered,2017-04-23,1,1,1,0,0,1,1,0,"On time",9,0,5,1,69.00,15.69
272,39666,SP,unavailable,2017-02-14,1,0,0,0,1,0,0,0,"Not eligible",NULL,NULL,4,0,0.00,0.00
273,42234,DF,delivered,2017-07-22,1,1,1,0,0,1,1,0,"On time",5,0,3,4,672.41,100.09
274,74378,SP,delivered,2018-04-18,1,1,1,0,0,1,1,0,"On time",12,0,1,1,98.81,13.81
275,42755,SP,delivered,2018-01-14,1,1,1,0,0,1,1,0,"On time",8,0,4,1,78.00,7.80
276,28967,MG,delivered,2017-12-01,1,1,1,0,0,1,1,0,"On time",4,0,5,1,21.80,12.48
277,6543,RJ,delivered,2018-06-12,1,1,1,0,0,1,1,0,"On time",6,0,5,1,118.90,18.93
278,3929,SP,delivered,2018-03-08,1,1,1,0,0,1,1,0,"On time",6,0,5,1,119.80,20.18
279,50641,SP,delivered,2018-05-24,1,1,1,0,0,1,1,0,"On time",5,0,2,1,45.00,7.39
280,33275,RJ,delivered,2017-09-26,1,1,1,0,0,1,0,1,Late,36,8,5,1,449.00,20.39
281,88987,SP,delivered,2017-09-11,1,1,1,0,0,1,0,1,Late,23,7,1,2,279.70,33.22
282,85090,SP,delivered,2017-12-31,1,1,1,0,0,1,1,0,"On time",9,0,5,1,18.90,12.48
283,33419,BA,delivered,2017-10-23,1,1,1,0,0,1,1,0,"On time",8,0,1,1,29.90,16.79
284,11935,SC,delivered,2018-01-13,1,1,1,0,0,1,1,0,"On time",26,0,5,1,39.90,15.10
285,42841,SP,delivered,2018-07-23,1,1,1,0,0,1,1,0,"On time",2,0,5,1,59.00,13.07
286,74160,AP,delivered,2017-12-06,1,1,1,0,0,1,1,0,"On time",41,0,4,1,199.00,67.69
287,14680,SP,delivered,2018-06-08,1,1,1,0,0,1,1,0,"On time",4,0,5,1,32.00,7.39
288,43964,GO,delivered,2018-06-03,1,1,1,0,0,1,1,0,"On time",9,0,4,1,110.00,18.35
289,30893,SP,delivered,2018-05-31,1,1,1,0,0,1,1,0,"On time",13,0,4,1,79.90,14.65
290,91412,DF,delivered,2017-10-24,1,1,1,0,0,1,1,0,"On time",6,0,5,1,24.99,14.10
291,69805,SP,delivered,2018-04-20,1,1,1,0,0,1,1,0,"On time",12,0,5,1,79.00,13.91
292,54174,RJ,delivered,2017-11-08,1,1,1,0,0,1,1,0,"On time",13,0,5,1,59.90,17.67
293,58224,RS,delivered,2018-02-11,1,1,1,0,0,1,1,0,"On time",16,0,5,1,19.90,15.10
294,49504,SP,delivered,2018-05-06,1,1,1,0,0,1,1,0,"On time",5,0,3,1,158.00,15.20
295,12068,SP,delivered,2018-05-04,1,1,1,0,0,1,1,0,"On time",12,0,1,1,1050.61,25.13
296,68072,RJ,delivered,2017-08-09,1,1,1,0,0,1,1,0,"On time",8,0,4,1,106.90,18.00
297,15587,SP,delivered,2018-04-18,1,1,1,0,0,1,1,0,"On time",9,0,5,1,362.45,25.12
298,80691,SP,delivered,2017-02-24,1,1,1,0,0,1,1,0,"On time",10,0,4,1,44.55,11.74
299,65758,GO,delivered,2017-05-21,1,1,1,0,0,1,1,0,"On time",10,0,4,4,59.96,60.40
300,77712,SP,delivered,2017-07-12,1,1,1,0,0,1,1,0,"On time",7,0,1,1,125.90,18.13
301,80214,PE,delivered,2018-01-29,1,1,1,0,0,1,1,0,"On time",18,0,5,1,99.90,26.84
302,62589,RJ,delivered,2018-01-30,1,1,1,0,0,1,1,0,"On time",8,0,5,1,149.00,40.37
303,1111,PR,delivered,2018-02-06,1,1,1,0,0,1,1,0,"On time",10,0,4,1,19.90,14.10
304,479,SP,delivered,2018-07-20,1,1,1,0,0,1,1,0,"On time",5,0,5,1,59.90,9.17
305,2702,SP,delivered,2018-03-28,1,1,1,0,0,1,1,0,"On time",12,0,5,1,320.00,14.68
306,33340,SP,delivered,2017-02-09,1,1,1,0,0,1,1,0,"On time",7,0,4,1,59.90,14.59
307,87981,SC,delivered,2017-06-10,1,1,1,0,0,1,1,0,"On time",12,0,5,1,29.99,15.11
308,82895,BA,delivered,2017-02-17,1,1,1,0,0,1,0,1,Late,51,11,1,1,69.00,21.17
309,78750,SP,delivered,2018-06-18,1,1,1,0,0,1,1,0,"On time",9,0,5,1,56.00,18.69
310,51788,SP,canceled,2017-12-23,0,0,0,1,0,0,0,0,"Not eligible",NULL,NULL,5,0,0.00,0.00
311,39440,RJ,delivered,2018-03-15,1,1,1,0,0,1,0,1,Late,96,74,1,1,160.00,19.00
312,86783,SC,delivered,2018-08-07,1,1,1,0,0,1,1,0,"On time",14,0,5,1,57.95,22.34
313,56111,SP,delivered,2018-03-24,1,1,1,0,0,1,1,0,"On time",9,0,5,2,129.80,40.36
314,31935,MG,delivered,2018-06-11,1,1,1,0,0,1,1,0,"On time",7,0,5,1,849.00,23.52
315,14705,SP,delivered,2017-09-26,1,1,1,0,0,1,1,0,"On time",8,0,5,1,20.99,11.85
316,42055,PR,delivered,2017-04-19,1,1,1,0,0,1,1,0,"On time",14,0,5,1,19.45,14.52
317,73592,MG,delivered,2017-05-23,1,1,1,0,0,1,0,1,Late,36,5,3,2,119.80,68.44
318,80332,SP,delivered,2018-03-06,1,1,1,0,0,1,1,0,"On time",8,0,5,1,64.90,15.33
319,69202,SP,delivered,2018-03-12,1,1,1,0,0,1,1,0,"On time",5,0,5,1,128.90,9.26
320,66999,SP,delivered,2018-05-09,1,1,1,0,0,1,1,0,"On time",7,0,5,1,189.90,13.77
321,91075,RJ,delivered,2018-03-06,1,1,1,0,0,1,1,0,"On time",22,0,4,1,250.00,97.56
322,19917,GO,delivered,2017-10-13,1,1,1,0,0,1,1,0,"On time",25,0,3,1,94.90,35.98
323,31586,AL,delivered,2017-05-01,1,1,1,0,0,1,1,0,"On time",22,0,4,2,55.80,41.60
324,4831,PI,delivered,2017-10-03,1,1,1,0,0,1,1,0,"On time",21,0,5,1,349.90,29.30
325,63331,MG,unavailable,2017-11-21,1,0,0,0,1,0,0,0,"Not eligible",NULL,NULL,1,0,0.00,0.00
326,27572,PE,delivered,2018-02-24,1,1,1,0,0,1,1,0,"On time",19,0,5,1,110.99,33.23
327,33352,SP,delivered,2017-11-18,1,1,1,0,0,1,1,0,"On time",5,0,5,1,190.83,12.84
328,55871,SP,delivered,2017-06-08,1,1,1,0,0,1,1,0,"On time",7,0,5,1,99.50,35.07
329,28705,SP,delivered,2018-03-11,1,1,1,0,0,1,0,1,Late,58,41,4,1,104.00,14.82
330,22078,RS,delivered,2018-03-04,1,1,1,0,0,1,1,0,"On time",23,0,3,1,79.00,15.30
331,87249,MG,delivered,2018-03-22,1,1,1,0,0,1,1,0,"On time",14,0,4,1,61.99,24.56
332,75926,RS,delivered,2017-05-15,1,1,1,0,0,1,1,0,"On time",9,0,1,1,419.90,17.69
333,22969,SP,delivered,2018-04-30,1,1,1,0,0,1,1,0,"On time",7,0,5,1,299.00,23.17
334,16461,PR,delivered,2018-08-20,1,1,1,0,0,1,1,0,"On time",9,0,5,1,175.00,19.33
335,45278,MG,delivered,2017-08-12,1,1,1,0,0,1,1,0,"On time",12,0,5,1,49.90,14.10
336,63390,MG,delivered,2017-07-07,1,1,1,0,0,1,1,0,"On time",11,0,5,2,89.80,23.70
337,86281,RJ,delivered,2018-08-14,1,1,1,0,0,1,1,0,"On time",6,0,5,1,38.95,15.37
338,85156,RS,delivered,2018-03-10,1,1,1,0,0,1,1,0,"On time",11,0,5,1,159.77,16.00
339,20576,SP,delivered,2018-07-01,1,1,1,0,0,1,1,0,"On time",4,0,5,1,132.90,19.03
340,74921,BA,delivered,2017-04-13,1,1,1,0,0,1,1,0,"On time",21,0,4,1,36.85,21.85
341,50397,SP,delivered,2017-05-16,1,1,1,0,0,1,1,0,"On time",9,0,4,1,124.99,21.88
342,95949,SP,delivered,2018-06-23,1,1,1,0,0,1,1,0,"On time",7,0,1,1,94.99,13.33
343,55510,GO,delivered,2017-11-25,1,1,1,0,0,1,1,0,"On time",23,0,5,1,32.99,16.11
344,55198,MG,delivered,2018-01-04,1,1,1,0,0,1,1,0,"On time",11,0,4,1,89.90,17.07
345,60227,SP,delivered,2017-12-24,1,1,1,0,0,1,1,0,"On time",10,0,1,1,173.00,14.96
346,44844,RJ,delivered,2017-05-30,1,1,1,0,0,1,1,0,"On time",8,0,5,1,44.90,16.11
347,31204,SP,delivered,2018-08-27,1,1,1,0,0,1,1,0,"On time",3,0,5,1,85.00,13.26
348,52819,SP,delivered,2018-02-11,1,1,1,0,0,1,1,0,"On time",13,0,5,1,49.90,13.37
349,8426,AM,delivered,2018-01-12,1,1,1,0,0,1,1,0,"On time",34,0,4,1,54.99,21.18
350,61674,DF,delivered,2018-06-04,1,1,1,0,0,1,1,0,"On time",9,0,4,1,66.99,22.97
351,43231,SP,delivered,2018-08-16,1,1,1,0,0,1,1,0,"On time",6,0,5,1,69.99,14.80
352,10773,ES,delivered,2018-08-06,1,1,1,0,0,1,1,0,"On time",12,0,1,1,268.90,19.98
353,80277,MG,delivered,2017-12-15,1,1,1,0,0,1,1,0,"On time",11,0,5,1,84.99,16.35
354,88768,SP,delivered,2017-11-22,1,1,1,0,0,1,1,0,"On time",9,0,4,4,139.96,37.36
355,90975,RS,delivered,2018-08-13,1,1,1,0,0,1,1,0,"On time",7,0,5,1,77.90,23.35
356,15111,SP,delivered,2018-02-25,1,1,1,0,0,1,1,0,"On time",4,0,5,1,38.40,9.27
357,58185,RJ,delivered,2017-04-06,1,1,1,0,0,1,1,0,"On time",12,0,3,1,69.00,17.22
358,94158,SP,delivered,2017-06-29,1,1,1,0,0,1,1,0,"On time",18,0,4,1,134.90,21.43
359,47199,DF,delivered,2017-11-25,1,1,1,0,0,1,1,0,"On time",23,0,5,1,39.50,15.11
360,49065,PB,delivered,2018-07-13,1,1,1,0,0,1,1,0,"On time",12,0,5,1,71.00,23.65
361,67300,RJ,delivered,2018-07-08,1,1,1,0,0,1,1,0,"On time",8,0,5,1,225.00,60.81
362,45469,RS,delivered,2017-07-29,1,1,1,0,0,1,1,0,"On time",12,0,4,1,189.00,32.07
363,56952,MG,delivered,2018-05-09,1,1,1,0,0,1,1,0,"On time",8,0,5,1,199.00,32.79
364,79245,PR,delivered,2018-08-06,1,1,1,0,0,1,1,0,"On time",7,0,3,3,105.00,58.32
365,26514,SP,delivered,2017-05-01,1,1,1,0,0,1,1,0,"On time",16,0,5,1,49.90,14.52
366,51961,PI,delivered,2018-01-11,1,1,1,0,0,1,1,0,"On time",12,0,5,1,45.00,35.67
367,30572,RS,delivered,2018-08-17,1,1,1,0,0,1,1,0,"On time",11,0,5,3,119.91,55.14
368,2982,PR,delivered,2018-01-22,1,1,1,0,0,1,1,0,"On time",11,0,5,1,149.00,14.77
369,21298,SP,delivered,2017-10-18,1,1,1,0,0,1,1,0,"On time",5,0,5,1,51.60,9.34
370,10529,SP,delivered,2018-04-22,1,1,1,0,0,1,1,0,"On time",12,0,5,1,146.90,19.72
371,45059,SP,delivered,2018-05-12,1,1,1,0,0,1,1,0,"On time",13,0,1,1,79.90,9.71
372,56159,ES,delivered,2018-08-01,1,1,1,0,0,1,1,0,"On time",9,0,5,1,22.50,18.26
373,39674,RJ,delivered,2017-05-24,1,1,1,0,0,1,1,0,"On time",8,0,5,2,23.80,33.58
374,3923,SP,delivered,2017-03-05,1,1,1,0,0,1,1,0,"On time",5,0,3,1,19.99,10.96
375,87701,SC,delivered,2017-11-14,1,1,1,0,0,1,1,0,"On time",22,0,5,1,7.90,16.11
376,53389,MG,delivered,2018-08-20,1,1,1,0,0,1,1,0,"On time",8,0,5,1,85.71,18.40
377,34216,SC,delivered,2018-01-11,1,1,1,0,0,1,1,0,"On time",19,0,5,1,29.50,20.84
378,77806,MG,delivered,2017-10-24,1,1,1,0,0,1,1,0,"On time",7,0,5,1,18.25,17.60
379,58243,RJ,delivered,2018-04-25,1,1,1,0,0,1,1,0,"On time",2,0,5,1,142.00,8.02
380,68310,RJ,delivered,2017-09-26,1,1,1,0,0,1,1,0,"On time",13,0,5,2,359.98,52.20
381,69812,SC,canceled,2017-04-10,1,0,0,1,0,0,0,0,"Not eligible",NULL,NULL,1,1,154.90,15.25
382,1341,SP,delivered,2017-11-13,1,1,1,0,0,1,1,0,"On time",11,0,4,1,299.00,10.29
383,69211,RJ,delivered,2017-10-14,1,1,1,0,0,1,1,0,"On time",10,0,5,1,126.99,18.14
384,60102,SP,delivered,2017-11-26,1,1,1,0,0,1,1,0,"On time",9,0,5,1,49.89,8.72
385,1248,SP,delivered,2018-01-09,1,1,1,0,0,1,0,1,Late,28,7,1,1,8.00,11.85
386,46800,RJ,delivered,2018-05-26,1,1,1,0,0,1,1,0,"On time",21,0,5,1,84.00,10.90
387,55642,SP,delivered,2018-06-27,1,1,1,0,0,1,1,0,"On time",8,0,5,1,78.00,15.85
388,93589,SP,delivered,2018-08-16,1,1,1,0,0,1,1,0,"On time",6,0,5,1,229.99,35.37
389,75337,MG,delivered,2018-03-30,1,1,1,0,0,1,1,0,"On time",18,0,5,1,89.90,26.71
390,36735,MS,delivered,2018-01-29,1,1,1,0,0,1,1,0,"On time",24,0,4,1,165.00,28.53
391,40022,SP,delivered,2017-06-04,1,1,1,0,0,1,1,0,"On time",3,0,5,1,199.00,20.12
392,79129,TO,delivered,2017-09-27,1,1,1,0,0,1,1,0,"On time",20,0,5,1,79.90,28.96
393,75577,SP,delivered,2017-12-16,1,1,1,0,0,1,1,0,"On time",6,0,5,1,122.99,9.06
394,85009,RJ,delivered,2017-02-20,1,1,1,0,0,1,1,0,"On time",10,0,5,1,139.90,15.15
395,24310,SP,delivered,2017-07-18,1,1,1,0,0,1,1,0,"On time",8,0,5,1,27.99,8.72
396,30795,RO,delivered,2017-08-30,1,1,1,0,0,1,1,0,"On time",19,0,5,4,88.00,136.60
397,15689,SP,delivered,2017-03-25,1,1,1,0,0,1,1,0,"On time",6,0,5,1,42.00,14.12
398,14158,PR,delivered,2017-12-01,1,1,1,0,0,1,1,0,"On time",17,0,5,1,27.90,16.79
399,74316,CE,delivered,2018-04-05,1,1,1,0,0,1,1,0,"On time",12,0,4,1,279.90,20.65
400,39424,RJ,delivered,2018-07-11,1,1,1,0,0,1,1,0,"On time",10,0,3,1,14.90,15.23
401,58912,SP,delivered,2018-02-17,1,1,1,0,0,1,1,0,"On time",6,0,5,1,104.00,15.48
402,48848,MG,delivered,2017-11-27,1,1,1,0,0,1,1,0,"On time",15,0,1,2,98.00,35.34
403,15491,SP,delivered,2018-04-17,1,1,1,0,0,1,1,0,"On time",6,0,4,1,59.90,14.51
404,89950,MG,delivered,2018-06-07,1,1,1,0,0,1,1,0,"On time",8,0,4,1,110.00,18.65
405,47054,DF,delivered,2018-06-08,1,1,1,0,0,1,1,0,"On time",10,0,5,1,79.00,18.43
406,83487,SP,delivered,2018-02-09,1,1,1,0,0,1,1,0,"On time",24,0,4,1,39.90,14.10
407,48013,SP,delivered,2017-10-11,1,1,1,0,0,1,1,0,"On time",8,0,3,1,249.00,13.24
408,92824,RJ,delivered,2018-02-01,1,1,1,0,0,1,1,0,"On time",26,0,5,1,379.00,79.94
409,64204,SP,delivered,2018-06-14,1,1,1,0,0,1,1,0,"On time",8,0,4,1,33.90,13.82
410,85207,PR,delivered,2017-07-31,1,1,1,0,0,1,1,0,"On time",8,0,2,1,208.10,43.49
411,48878,SP,delivered,2017-04-25,1,1,1,0,0,1,0,1,Late,24,3,1,1,593.36,98.13
412,27209,MG,delivered,2018-03-14,1,1,1,0,0,1,1,0,"On time",20,0,1,2,105.00,38.68
413,87506,SP,delivered,2017-06-23,1,1,1,0,0,1,1,0,"On time",12,0,5,1,66.00,78.63
414,90926,RJ,delivered,2017-09-23,1,1,1,0,0,1,1,0,"On time",13,0,5,1,127.48,16.81
415,88845,TO,delivered,2018-07-09,1,1,1,0,0,1,1,0,"On time",22,0,2,1,122.99,63.11
416,7212,SP,delivered,2018-06-25,1,1,1,0,0,1,1,0,"On time",4,0,4,2,98.00,30.88
417,71906,SP,delivered,2018-05-04,1,1,1,0,0,1,1,0,"On time",5,0,4,1,29.99,7.87
418,20507,SP,delivered,2018-02-03,1,1,1,0,0,1,1,0,"On time",11,0,3,2,121.90,49.40
419,70808,SP,delivered,2017-08-31,1,1,1,0,0,1,1,0,"On time",4,0,5,1,102.00,10.13
420,1766,RS,delivered,2017-09-13,1,1,1,0,0,1,1,0,"On time",14,0,5,1,27.90,15.10
421,42847,SP,delivered,2017-04-20,1,1,1,0,0,1,0,1,Late,25,5,4,1,196.00,11.98
422,95959,MG,delivered,2017-08-29,1,1,1,0,0,1,0,1,Late,20,3,1,1,389.00,22.63
423,66060,SP,delivered,2017-06-30,1,1,1,0,0,1,1,0,"On time",7,0,2,1,119.99,16.47
424,10772,MG,delivered,2017-11-29,1,1,1,0,0,1,1,0,"On time",8,0,5,1,27.99,14.10
425,44820,SP,delivered,2018-08-09,1,1,1,0,0,1,1,0,"On time",6,0,5,1,54.99,14.70
426,28079,MG,delivered,2018-01-22,1,1,1,0,0,1,1,0,"On time",9,0,5,1,88.90,16.06
427,31134,SP,delivered,2018-04-25,1,1,1,0,0,1,1,0,"On time",5,0,5,1,899.00,21.20
428,10187,MG,delivered,2017-05-10,1,1,1,0,0,1,1,0,"On time",8,0,5,1,120.00,17.28
429,68151,DF,delivered,2017-05-12,1,1,1,0,0,1,1,0,"On time",10,0,5,1,279.99,16.72
430,41501,SP,delivered,2017-08-06,1,1,1,0,0,1,1,0,"On time",3,0,1,1,59.00,15.16
431,26596,MA,delivered,2018-03-23,1,1,1,0,0,1,1,0,"On time",22,0,5,1,243.37,53.83
432,28593,SP,delivered,2017-07-07,1,1,1,0,0,1,1,0,"On time",28,0,5,1,249.48,16.50
433,22506,SC,delivered,2018-03-09,1,1,1,0,0,1,1,0,"On time",12,0,1,2,70.00,38.64
434,40120,RJ,delivered,2018-04-30,1,1,1,0,0,1,1,0,"On time",15,0,2,1,99.90,0.00
435,80421,SP,delivered,2018-04-08,1,1,1,0,0,1,1,0,"On time",3,0,5,1,14.99,8.29
436,82557,MG,delivered,2017-08-01,1,1,1,0,0,1,1,0,"On time",8,0,2,1,109.73,16.53
437,13497,RJ,delivered,2018-02-10,1,1,1,0,0,1,0,1,Late,32,7,2,1,9.00,14.10
438,78559,RJ,delivered,2018-03-26,1,1,1,0,0,1,1,0,"On time",15,0,5,1,239.00,19.25
439,16742,PR,delivered,2017-10-22,1,1,1,0,0,1,1,0,"On time",10,0,5,1,13.99,16.11
440,48955,SP,delivered,2017-08-30,1,1,1,0,0,1,1,0,"On time",7,0,5,1,29.99,16.79
441,54675,MG,delivered,2018-05-10,1,1,1,0,0,1,1,0,"On time",6,0,4,1,189.99,27.41
442,51789,BA,delivered,2018-02-01,1,1,1,0,0,1,1,0,"On time",16,0,5,1,55.00,15.83
443,51687,PR,delivered,2018-03-16,1,1,1,0,0,1,1,0,"On time",12,0,4,1,58.99,15.29
444,91409,SP,delivered,2017-08-15,1,1,1,0,0,1,1,0,"On time",14,0,5,1,99.90,17.18
445,24249,SP,delivered,2018-07-24,1,1,1,0,0,1,1,0,"On time",13,0,5,2,51.98,14.88
446,31763,MG,delivered,2018-07-05,1,1,1,0,0,1,1,0,"On time",5,0,5,1,107.90,18.56
447,83664,SP,delivered,2018-04-24,1,1,1,0,0,1,1,0,"On time",6,0,5,2,107.80,67.86
448,50670,SP,delivered,2018-02-08,1,1,1,0,0,1,1,0,"On time",7,0,4,1,49.90,12.48
449,23328,SP,delivered,2017-05-13,1,1,1,0,0,1,1,0,"On time",9,0,4,1,185.81,17.06
450,48651,MG,delivered,2018-01-22,1,1,1,0,0,1,1,0,"On time",10,0,1,1,501.90,17.26
451,85674,RJ,delivered,2018-03-02,1,1,1,0,0,1,0,1,Late,41,8,1,1,97.90,16.94
452,84613,SP,delivered,2018-08-22,1,1,1,0,0,1,1,0,"On time",8,0,5,1,76.00,18.83
453,57162,SP,delivered,2017-01-27,1,1,1,0,0,1,1,0,"On time",10,0,5,1,15.32,18.00
454,66577,SP,delivered,2017-09-07,1,1,1,0,0,1,1,0,"On time",12,0,4,3,137.70,38.07
455,80753,ES,delivered,2018-05-04,1,1,1,0,0,1,1,0,"On time",8,0,5,2,107.80,0.00
456,14669,RS,delivered,2017-11-24,1,1,1,0,0,1,1,0,"On time",21,0,5,1,21.99,15.10
457,82951,RS,delivered,2017-10-19,1,1,1,0,0,1,1,0,"On time",15,0,4,1,83.90,28.99
458,9557,SP,delivered,2018-04-04,1,1,1,0,0,1,1,0,"On time",5,0,3,1,49.99,8.88
459,37787,ES,delivered,2018-02-01,1,1,1,0,0,1,1,0,"On time",6,0,5,1,50.00,15.10
460,86083,SP,delivered,2018-05-03,1,1,1,0,0,1,1,0,"On time",6,0,3,1,61.20,11.15
461,43950,RJ,delivered,2017-11-04,1,1,1,0,0,1,1,0,"On time",10,0,5,1,81.90,15.32
462,64905,SP,delivered,2017-10-06,1,1,1,0,0,1,1,0,"On time",3,0,5,1,79.90,12.90
463,15373,MG,delivered,2017-05-16,1,1,1,0,0,1,1,0,"On time",6,0,5,1,27.99,14.08
464,59357,SP,delivered,2017-05-07,1,1,1,0,0,1,1,0,"On time",8,0,5,1,1820.00,81.62
465,91001,SP,delivered,2017-03-28,1,1,1,0,0,1,1,0,"On time",6,0,5,1,15.99,14.52
466,30794,SP,delivered,2018-02-14,1,1,1,0,0,1,1,0,"On time",17,0,4,1,240.00,14.70
467,80035,SP,unavailable,2017-05-12,1,0,0,0,1,0,0,0,"Not eligible",NULL,NULL,1,0,0.00,0.00
468,702,RJ,delivered,2017-10-25,1,1,1,0,0,1,1,0,"On time",13,0,5,1,89.99,38.47
469,30873,RJ,delivered,2017-03-13,1,1,1,0,0,1,1,0,"On time",2,0,5,1,399.90,13.41
470,64301,RJ,delivered,2017-11-08,1,1,1,0,0,1,1,0,"On time",9,0,5,2,179.80,35.76
471,25738,MA,delivered,2017-09-27,1,1,1,0,0,1,1,0,"On time",12,0,4,1,78.00,21.35
472,14083,SP,delivered,2018-07-05,1,1,1,0,0,1,1,0,"On time",1,0,5,1,28.80,8.36
473,79993,SP,delivered,2018-06-06,1,1,1,0,0,1,1,0,"On time",1,0,5,1,67.99,8.88
474,1295,MG,delivered,2017-06-19,1,1,1,0,0,1,1,0,"On time",8,0,4,1,65.00,25.73
475,43374,RS,delivered,2018-04-20,1,1,1,0,0,1,1,0,"On time",12,0,3,1,89.99,18.21
476,79946,RS,delivered,2017-10-22,1,1,1,0,0,1,1,0,"On time",8,0,5,1,104.99,17.98
477,72166,SP,delivered,2017-10-28,1,1,1,0,0,1,1,0,"On time",3,0,3,1,13.99,7.78
478,29513,SP,delivered,2017-07-16,1,1,1,0,0,1,1,0,"On time",8,0,5,2,6.98,33.58
479,3484,SP,delivered,2018-05-20,1,1,1,0,0,1,0,1,Late,17,1,3,1,29.99,16.32
480,41459,SP,delivered,2017-04-17,1,1,1,0,0,1,1,0,"On time",4,0,5,1,16.90,10.96
481,131,RJ,delivered,2018-08-11,1,1,1,0,0,1,1,0,"On time",6,0,3,2,152.00,46.70
482,15293,SC,delivered,2018-07-25,1,1,1,0,0,1,1,0,"On time",21,0,2,1,159.00,19.21
483,30768,MG,delivered,2017-10-24,1,1,1,0,0,1,1,0,"On time",8,0,4,1,99.99,16.95
484,30533,SP,delivered,2017-02-06,1,1,1,0,0,1,1,0,"On time",8,0,5,1,23.89,8.72
485,85478,RS,delivered,2018-01-17,1,1,1,0,0,1,0,1,Late,54,21,1,1,21.99,15.10
486,53291,SC,delivered,2018-01-25,1,1,1,0,0,1,1,0,"On time",26,0,5,1,188.00,16.07
487,2128,SP,canceled,2017-06-18,1,0,0,1,0,0,0,0,"Not eligible",NULL,NULL,1,1,109.90,13.11
488,13495,SP,delivered,2018-08-09,1,1,1,0,0,1,1,0,"On time",11,0,3,1,59.90,14.73
489,5997,MG,delivered,2017-12-01,1,1,1,0,0,1,1,0,"On time",18,0,4,1,139.90,16.74
490,70481,RJ,delivered,2018-04-09,1,1,1,0,0,1,1,0,"On time",10,0,5,1,28.49,18.23
491,23579,RS,delivered,2017-07-13,1,1,1,0,0,1,1,0,"On time",18,0,5,2,309.82,93.34
492,9633,SP,delivered,2017-07-18,1,1,1,0,0,1,1,0,"On time",3,0,5,1,99.99,11.90
493,87487,RJ,delivered,2017-07-26,1,1,1,0,0,1,1,0,"On time",5,0,5,2,49.23,29.20
494,59991,ES,delivered,2018-07-29,1,1,1,0,0,1,1,0,"On time",8,0,4,1,504.00,19.72
495,16651,RJ,shipped,2018-01-03,1,1,0,0,0,0,0,0,"Not eligible",NULL,NULL,1,1,25.00,14.10
496,30933,MG,delivered,2018-03-09,1,1,1,0,0,1,1,0,"On time",7,0,5,4,219.60,93.24
497,86964,SP,canceled,2017-08-19,1,0,0,1,0,0,0,0,"Not eligible",NULL,NULL,1,5,27.65,59.25
498,88656,RJ,delivered,2018-06-12,1,1,1,0,0,1,1,0,"On time",9,0,5,1,127.45,23.69
